2,11.763,0.95143,0.92857,0.80571,0.097143,1,2.2,7.8,14.5,18.84,17.98,20.02,1,1,0.96,0.9,0.86,0.88,0.9,1,0.82,0.9,0.84,0.78,0.72,0.58
2,20.589,0.90571,0.84571,0.66,0.14857,1,2.08,14.76,19.26,41.04,36.72,29.26,1,1,0.88,0.88,0.66,0.7,0.8,1,0.88,0.84,0.74,0.5,0.32,0.34
3,9.0029,0.94,0.96286,0.74857,0.068571,1,2.04,5.04,6.46,10.44,18.24,19.8,1,1,0.98,0.98,0.96,0.9,0.92,1,0.96,0.9,0.92,0.6,0.44,0.42
3,19.394,0.91429,0.86,0.64571,0.13429,1,2.36,6.98,19.46,27.22,34.82,43.92,1,1,0.96,0.84,0.78,0.74,0.7,1,0.94,0.88,0.82,0.54,0.2,0.14
3,12.62,0.9,0.95714,0.70286,0.10286,1,2,3.1,12.66,11.72,25.62,32.24,1,1,1,0.96,0.96,0.88,0.9,1,1,0.94,0.8,0.58,0.32,0.28
3,10.56,0.91429,0.95714,0.71429,0.097143,1,2.04,3.08,6.06,14.1,15.2,32.44,1,1,1,0.98,0.94,0.96,0.82,1,0.96,0.96,0.9,0.54,0.4,0.24
3,8.8086,0.93143,0.96857,0.76,0.077143,1,2.02,3.14,7.94,13.3,12.2,22.06,1,1,1,0.98,0.94,0.96,0.9,1,0.98,0.92,0.92,0.68,0.46,0.36
3,11.206,0.94857,0.94286,0.77143,0.06,1,2.04,3.04,6.5,21.2,23.32,21.34,1,1,1,0.98,0.84,0.88,0.9,1,0.98,0.96,0.92,0.68,0.46,0.4
3,10.514,0.92571,0.97143,0.67143,0.077143,1,2,3.1,7.86,14.08,15.76,29.8,1,1,1,1,0.94,0.96,0.9,1,1,0.94,0.82,0.5,0.28,0.16
3,12.397,0.92571,0.94,0.72857,0.082857,1,2,3.12,6.22,12.4,26.68,35.36,1,1,1,0.98,0.96,0.84,0.8,1,1,0.96,0.88,0.72,0.22,0.32
3,10.151,0.94286,0.95143,0.76286,0.074286,1,2.04,3.02,7.9,13.88,16.16,27.06,1,1,1,0.96,0.92,0.94,0.84,1,0.96,0.98,0.94,0.74,0.48,0.24
3,17.423,0.92571,0.88,0.72,0.1,1,2,8.86,17.5,17.74,37.28,37.58,1,1,0.94,0.86,0.88,0.72,0.76,1,1,0.9,0.84,0.72,0.26,0.32
