0,26.9,0.73286,0.067143,0.045714,0.51429,0.83857,2.7286,11.15,17.79,18.52,27.91,24.72,39.46,48.75,0.32,0,0.08,0.03,0.03,0.01,0,0.32,0,0,0,0,0,0,0,0.18,0.47,0.6,0.72,0.81,0.82,0.67,0.95,0.91,0.9,0.91,0.81,0.72,0,0.18,1.15,3.44,3.66,7.17,11.25,0,0,0.49,2.47,2.18,5.19,8.77
0,32.91,0.78857,0.078571,0.025714,0.46571,0.81143,2.0714,17.51,39.21,23.09,30.98,43.52,40.93,35.13,0.08,0.41,0.03,0,0.03,0,0,0.08,0.09,0.01,0,0,0,0,0,0.52,0.41,0.6,0.61,0.54,0.58,0.92,0.51,0.94,0.85,0.8,0.82,0.84,0,1.34,1.74,3.49,4.47,4.77,4.36,0,0.82,1.19,2.55,3.29,3.5,3.15
0,28.537,0.72143,0.082857,0.03,0.59143,0.80143,4.4929,8.06,7.61,46.2,22.57,39.74,39.68,35.9,0.19,0.17,0.14,0.05,0.01,0.01,0.01,0.19,0.02,0,0,0,0,0,0,0.55,0.61,0.62,0.81,0.8,0.75,0.81,0.83,0.65,0.91,0.77,0.81,0.83,0,0.68,5.02,3.68,10.37,9.62,9.36,0,0.13,4.21,2.72,8.93,8.05,7.41
0,37.13,0.68714,0.071429,0.014286,0.56286,0.70857,4.6286,4.16,18.01,39.5,43.22,47.41,54.12,53.49,0.07,0.23,0.11,0.01,0.05,0.01,0.02,0.07,0.02,0.01,0,0,0,0,0,0.47,0.62,0.55,0.73,0.74,0.83,0.92,0.72,0.66,0.68,0.72,0.6,0.66,0,0.49,2.4,7.77,8.91,10.45,10.47,0,0.02,1.61,6.85,7.42,8.51,7.99
0,45.059,0.73,0.04,0.011429,0.52143,0.68571,4.0743,29.66,26.13,54.79,55.27,52.53,48.42,48.61,0.01,0.1,0.1,0.03,0.02,0.02,0,0.01,0.06,0,0.01,0,0,0,0,0.13,0.56,0.56,0.78,0.83,0.79,0.91,0.75,0.49,0.57,0.67,0.68,0.73,0,0.44,5.37,5.49,7.77,8.02,8.12,0,0.31,4.73,4.64,6.43,6.18,6.23
0,26.141,0.85571,0.064286,0.022857,0.40857,0.83143,2.0971,19.57,15.63,31.37,29.86,27.25,32.31,27,0.09,0.1,0.12,0.04,0.06,0.03,0.01,0.09,0.05,0.02,0,0,0,0,0,0.22,0.29,0.5,0.59,0.63,0.63,0.78,0.85,0.75,0.87,0.87,0.81,0.89,0,0.36,2.5,3.1,4.05,5,5.37,0,0.14,2.1,2.31,2.76,3.64,3.73
0,33.857,0.86286,0.051429,0.028571,0.42857,0.75,1.79,10.07,21.08,38.97,39.35,47.65,44.23,35.65,0.15,0.08,0.08,0.03,0,0.02,0,0.15,0.05,0,0,0,0,0,0,0.01,0.41,0.54,0.65,0.72,0.67,0.83,0.81,0.75,0.74,0.67,0.66,0.79,0,0.26,2.27,3,3.83,4.31,3.94,0,0.25,1.85,2.29,2.73,2.93,2.48
0,36.191,0.71143,0.061429,0.018571,0.58286,0.80857,3.6843,13.12,33.96,44.83,28.95,38.31,45.14,49.03,0.13,0.11,0.14,0.02,0.03,0,0,0.13,0,0,0,0,0,0,0,0.52,0.69,0.54,0.73,0.8,0.8,0.85,0.82,0.66,0.9,0.84,0.81,0.78,0,0.89,3.45,4.1,6.05,9.56,9.07,0,0.37,2.49,3.36,4.64,7.88,7.05
0,32.611,0.74714,0.12857,0.044286,0.54571,0.73,2.53,13.28,24.13,27.97,39.2,47.91,39.73,36.06,0.17,0.61,0.06,0.03,0.03,0,0,0.17,0.12,0.02,0,0,0,0,0,0.54,0.43,0.66,0.71,0.71,0.77,0.75,0.37,0.83,0.79,0.67,0.83,0.87,0,1.02,1.84,5.24,4.87,5.71,4.98,0,0.48,1.27,4.35,3.76,4.35,3.5
0,2.2214,1,0.14286,0.14286,0.17429,0.85714,0.0028571,2,1.96,2.36,1.99,2.64,2.34,2.26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09,0.17,0.17,0.32,0.25,0.22,0,1,1,1,1,1,1,0,0.09,0.18,0.2,0.4,0.39,0.33,0,0,0,0.02,0,0,0
