0,24.156,1,0.048571,0.048571,0.36857,0.73714,66.68,3.5,38.95,18.05,16.22,11.52,14.17,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.3,0.32,0.32,0.45,0.63,0.56,0,1,0.63,0.85,0.87,0.92,0.89,0,0.3,0.32,0.6,0.73,0.82,1.95
0,37.354,0.95571,0.017143,0.017143,0.42,0.64286,2.31,20.49,26.07,57.39,52.53,53.13,49.56,0,0,0.12,0,0,0,0,0,0,0.12,0,0,0,0,0,0.09,0.27,0.54,0.69,0.7,0.65,1,0.83,0.67,0.45,0.51,0.5,0.54,0,0.09,2.96,12.78,14.94,12.51,13.34
0,32.504,0.95286,0.045714,0.045714,0.40286,0.66571,4.6,27.7,11.79,41.99,43.05,47.71,50.69,0.32,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.23,0.39,0.49,0.58,0.6,0.53,0.68,0.77,0.93,0.61,0.6,0.55,0.52,0,11.5,1.49,8.23,9.27,8.35,11.13
0,49.983,0.99143,0.064286,0.064286,0.25429,0.47,5.3,38.02,67.85,49.63,54.17,63.33,71.58,0,0.45,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.09,0.28,0.32,0.35,0.34,0.4,1,0.21,0.34,0.54,0.49,0.4,0.31,0,0.09,0.59,0.88,3.2,2.26,3.03
0,65.514,0.98,0,0,0.26714,0.35571,100,52.96,50.95,63.51,64.19,61,65.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.26,0.36,0.33,0.47,0,0.48,0.51,0.38,0.37,0.4,0.35,0,0,9.75,7.25,15.44,14.08,15.72
0,60.761,0.93571,0.0071429,0,0.39,0.39714,2.09,75.45,35.81,68.46,84.5,81.92,77.1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.46,0.59,0.7,0.67,1,0.25,0.61,0.33,0.16,0.19,0.24,0,0,8.8,10.09,17.66,19.46,14.03
0,17.097,0.99143,0.14857,0.14857,0.30143,0.71714,3,3.1,3.24,17.77,18.5,28.58,45.49,1,0,0,0,0.04,0,0,1,0,0,0,0.04,0,0,0,0.24,0.12,0.31,0.38,0.55,0.51,0,1,1,0.86,0.82,0.76,0.58,0,0.24,0.12,3.94,5.55,8.97,14.33
0,18.183,0.95,0.097143,0.097143,0.30286,0.75429,3.44,17.74,21.5,16.14,19.42,19.96,29.08,0.68,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.1,0.28,0.37,0.43,0.48,0.46,0.32,0.85,0.82,0.87,0.84,0.84,0.74,0,0.1,6.62,4.51,2.71,3.89,5.88
0,66.467,0.99,0,0,0.27429,0.36429,100,9.26,71.09,70.83,69.55,72.57,71.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.42,0.43,0.37,0.48,0,1,0.3,0.31,0.33,0.3,0.31,0,0,5.83,5.81,7.28,4.9,12.41
0,19.536,0.98,0.04,0.04,0.39286,0.81429,3.98,12.33,9.86,21.82,20.59,33.65,34.52,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.07,0.51,0.72,0.74,0.71,0.72,0.91,0.95,0.83,0.85,0.72,0.72,0,0,0.07,1.71,3.41,6.93,6.47
0,59.066,0.96714,0,0,0.46714,0.43857,6.3,76.08,44.18,74.41,67.32,69.81,75.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.53,0.6,0.57,0.6,0.74,1,0.26,0.61,0.27,0.35,0.32,0.26,0,12.12,3.57,12.79,10.63,12.42,13.79
0,60.679,0.99571,0.048571,0.048571,0.20429,0.37286,5.7,30.44,44.23,82.53,82.55,89.13,90.17,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.45,0.24,0.2,0.25,0.29,0.66,0.73,0.61,0.19,0.19,0.12,0.11,0,0,1.91,5.55,2.98,5.58,6.4
0,30.321,0.92429,0.0028571,0.0014286,0.36857,0.72857,4.11,4.29,19.44,32.16,47.79,53.8,50.66,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0.06,0.45,0.4,0.47,0.62,0.58,1,1,0.83,0.71,0.55,0.49,0.52,0,0.06,2.32,5.95,9.59,8.13,6.69
0,63.926,0.97429,0.0071429,0,0.29857,0.36429,72.56,100,45.54,56.5,44.82,61.03,67.03,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.49,0.43,0.41,0.42,0.28,0,0.56,0.4,0.57,0.4,0.34,0,0,8.14,6.55,9.05,12.87,16.04
0,16.327,0.97429,0.14286,0.14286,0.55143,0.72286,3.66,19.56,16.54,6.01,17.69,16.23,34.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.57,0.51,0.57,0.81,0.69,0.71,0,0.83,0.86,0.97,0.85,0.87,0.68,0,0.57,0.51,0.57,2.3,5.05,10.53
0,43.919,0.99571,0.012857,0.012857,0.24286,0.58857,6.1,65.22,86.92,38.15,35.12,45.21,30.71,0,0,0,0.07,0.02,0,0,0,0,0,0.07,0.02,0,0,0,0,0.06,0.26,0.44,0.39,0.55,1,0.37,0.14,0.59,0.68,0.59,0.75,0,0,2.03,2.58,4.64,4,3.85
0,66.349,0.99143,0,0,0.31571,0.34714,100,100,83.49,53.33,50.32,31.05,46.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.14,0.45,0.29,0.25,0.29,0,0,0.17,0.48,0.51,0.71,0.56,0,0.79,0.15,1.8,1.94,1.11,4.57
0,16.939,0.99429,0.14286,0.14286,0.46143,0.71857,3.36,3.17,4.34,14.15,24.14,29.09,40.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26,0.4,0.57,0.63,0.73,0.64,0,1,0.99,0.89,0.79,0.74,0.62,0,0.26,0.4,5.98,10.95,13.18,17.97
0,6.3914,0.93714,0.14286,0.14286,0.38429,0.82571,4.94,3.12,4.89,4.03,8.76,4.16,14.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21,0.3,0.54,0.52,0.58,0.54,0,1,0.98,0.99,0.94,0.99,0.88,0,0.21,0.3,0.83,3.36,1.03,6.54
0,49.64,0.97857,0.14714,0.14714,0.17143,0.38,63.14,7.38,51.93,43.9,63.27,61.36,56.5,0.38,0.65,0,0,0,0,0,0.38,0.65,0,0,0,0,0,0,0,0.21,0.19,0.25,0.35,0.2,0,0.35,0.5,0.58,0.38,0.4,0.45,0,0,1.89,2.32,5.07,8.46,2.76
1,14,0.72429,0.29571,0.22429,0.53143,0.64,4.86,4.11,9.83,10.35,25.15,21.4,22.3,1,0.24,0.18,0.28,0.14,0.12,0.11,1,0,0.18,0.2,0.11,0.03,0.05,0,0.24,0.38,0.55,0.75,0.9,0.9,0,0.76,0.78,0.7,0.69,0.77,0.78,0,0.24,0.42,1.13,8.21,5.65,6.89
1,14.626,0.89714,0.21286,0.18571,0.52286,0.68286,3.25,3.17,3.79,14.14,19.1,30.59,28.34,0.65,0.45,0.2,0.09,0.06,0.02,0.02,0.65,0.29,0.2,0.06,0.06,0.02,0.02,0,0.47,0.32,0.61,0.74,0.71,0.81,0.35,0.55,0.8,0.81,0.8,0.72,0.75,0,0.47,0.39,4.31,5.8,12.13,11.92
1,43.799,0.92,0.038571,0.0028571,0.17286,0.55143,100,3.87,61.34,35.38,37.09,30.79,38.12,0,0.2,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0.34,0.47,0.21,0.06,0.07,0.06,0,0.8,0.34,0.68,0.66,0.73,0.65,0,0.34,13.7,9.22,2.47,2.4,2.14
1,8.7829,0.67714,0.39143,0.28143,0.60143,0.58714,5.21,6.56,7.73,6.69,10.89,12.7,11.7,1,1,0.24,0.22,0.12,0.11,0.05,1,0.69,0.19,0.05,0.03,0.01,0,0,0.31,0.64,0.77,0.82,0.81,0.86,0,0,0.74,0.78,0.84,0.84,0.91,0,0.31,0.7,1.05,4.27,5.44,4.91
1,85.023,0.99714,0,0,0.24714,0.15571,100,100,85.52,82.78,73.87,79.96,73.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.65,0.29,0.21,0.22,0.28,0,0,0.15,0.18,0.27,0.21,0.28,0,0.08,9.01,6.56,3.5,5.97,3.62
1,36.246,1,0,0,0.034286,0.66286,62.38,72.56,17.69,18.62,24.98,28.31,29.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.17,0.38,0.28,0.86,0.85,0.78,0.75,0.74,0,9.78,0,0,2.59,2.73,2.88
1,5.62,1,0.43286,0.43286,0.42286,0.56714,3.42,3.53,4.79,5.29,6.27,7.49,8.55,1,0.71,0.55,0.23,0.21,0.21,0.12,1,0.71,0.55,0.23,0.21,0.21,0.12,0,0.09,0.3,0.51,0.55,0.68,0.83,0,0.29,0.45,0.77,0.79,0.79,0.88,0,0.09,0.4,1.09,1.52,1.95,2.79
1,9.8857,0.88429,0.35286,0.29,0.43571,0.62,6.04,5.42,5.77,7.33,14.9,13.29,16.45,1,0.65,0.32,0.18,0.11,0.1,0.11,1,0.41,0.26,0.14,0.08,0.07,0.07,0,0.42,0.39,0.4,0.54,0.59,0.71,0,0.35,0.68,0.81,0.81,0.86,0.83,0,0.42,0.48,0.89,4.54,2.88,4.69
1,4.8057,1,0.28857,0.28857,0.45714,0.71143,3,3.07,3.99,4.61,5.36,6.44,7.17,0.7,0.54,0.35,0.2,0.08,0.08,0.07,0.7,0.54,0.35,0.2,0.08,0.08,0.07,0,0.07,0.41,0.44,0.65,0.76,0.87,0.3,0.46,0.65,0.8,0.92,0.92,0.93,0,0.07,0.57,0.81,1.44,2.11,2.4
1,10.549,0.89571,0.60714,0.52714,0.27857,0.37,4.96,4.63,6.7,8.47,13.25,17.67,18.16,1,0.76,0.66,0.62,0.44,0.48,0.29,1,0.63,0.65,0.42,0.4,0.38,0.21,0,0.13,0.16,0.36,0.32,0.38,0.6,0,0.24,0.34,0.38,0.52,0.46,0.65,0,0.13,0.22,0.48,2.09,2.12,3.18
1,8.7514,0.99143,0.46143,0.45714,0.29857,0.52,3.75,3.6,5.23,6.95,8.59,13.65,19.49,1,0.56,0.5,0.32,0.32,0.29,0.24,1,0.56,0.5,0.32,0.31,0.27,0.24,0,0.11,0.18,0.35,0.45,0.46,0.54,0,0.44,0.5,0.68,0.68,0.67,0.67,0,0.11,0.24,0.65,1.14,3.05,5.26
1,85.497,1,0,0,0.017143,0.15286,100,40.07,83.49,90.34,92.3,96.12,96.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,0.03,0.02,0,0.63,0.18,0.1,0.08,0.04,0.04,0,0,0,0.02,1.17,0.14,0.28
1,13.33,0.88714,0.42429,0.36857,0.23714,0.50714,5.99,5,8.08,20.94,19.48,16.03,17.79,1,0.67,0.46,0.3,0.16,0.2,0.18,1,0.67,0.38,0.25,0.1,0.08,0.1,0,0,0.11,0.29,0.34,0.5,0.42,0,0.33,0.51,0.55,0.71,0.72,0.73,0,0,0.15,3.21,2.64,3.02,3.8
