0,59.329,0.43714,0.59429,0.25429,0.58286,3.62,45.56,47.42,44.98,83.78,91.72,98.22,1,0.68,0.8,0.9,0.46,0.28,0.04,1,0.64,0.12,0.02,0,0,0
0,81.286,0.43143,0.34,0.12286,0.61143,53.36,46.68,72.72,96.7,99.54,100,100,0.7,0.92,0.62,0.1,0.04,0,0,0.7,0.1,0.06,0,0,0,0
0,62.551,0.45143,0.58571,0.19714,0.59143,8,54.98,36.84,59.02,89.5,93.46,96.06,1,0.76,0.92,0.74,0.32,0.22,0.14,1,0.3,0.08,0,0,0,0
0,61.56,0.38286,0.58,0.21143,0.68857,3.72,49.42,40.34,59.5,86.44,93.06,98.44,1,0.78,0.92,0.72,0.32,0.24,0.08,1,0.4,0.08,0,0,0,0
0,73.074,0.36857,0.5,0.18286,0.72286,40.34,43.42,55.26,86.62,90.12,96.78,98.98,0.92,0.94,0.86,0.38,0.3,0.06,0.04,0.92,0.3,0.04,0.02,0,0,0
0,71.689,0.45429,0.49143,0.17429,0.66857,24.68,44.54,57.26,80.06,95.28,100,100,1,0.94,0.86,0.48,0.16,0,0,1,0.16,0.06,0,0,0,0
0,67.017,0.44286,0.51714,0.20571,0.56857,3.82,64.34,49.38,70.5,88.76,95.9,96.42,1,0.52,0.86,0.66,0.32,0.14,0.12,1,0.42,0.02,0,0,0,0
0,57.709,0.44286,0.59429,0.21714,0.63429,3.44,38.7,25.88,52.22,90.24,93.98,99.5,1,0.88,0.96,0.84,0.24,0.2,0.04,1,0.46,0.04,0.02,0,0,0
0,77.334,0.40857,0.43429,0.091429,0.66,65,57.5,63.08,71.72,85.36,98.76,99.92,0.4,0.76,0.74,0.64,0.4,0.08,0.02,0.4,0.24,0,0,0,0,0
0,72.04,0.39714,0.47714,0.19429,0.74,32.86,34.7,56.52,89.68,92.92,97.6,100,0.98,0.96,0.82,0.32,0.2,0.06,0,0.98,0.34,0.04,0,0,0,0
1,54.949,0.52571,0.66286,0.22571,0.53143,4.2,47.58,58.68,66.16,61.34,69.56,77.12,1,0.6,0.6,0.54,0.72,0.68,0.5,1,0.32,0.16,0.08,0,0,0.02
1,20.089,0.83143,0.95714,0.56857,0.16857,2.44,3.92,12.16,13.54,22,38.06,48.5,1,1,0.98,1,0.98,0.96,0.78,1,1,0.7,0.62,0.36,0.14,0.16
1,36.334,0.78571,0.80571,0.43714,0.22571,3.14,12.02,25.28,42.86,42.4,58.42,70.22,1,0.92,0.94,0.74,0.84,0.64,0.56,1,0.92,0.6,0.34,0.1,0.06,0.04
1,41.626,0.80286,0.73714,0.40286,0.21714,2.48,15.28,14.42,33.14,49.72,81.16,95.18,1,0.92,1,0.9,0.84,0.4,0.1,1,0.86,0.54,0.28,0.12,0,0.02
1,13.963,1,0.94571,0.94571,0.034286,2.8,5.26,10.74,12.94,20.32,20.26,25.42,1,1,0.96,0.96,0.9,0.92,0.88,1,1,0.96,0.96,0.9,0.92,0.88
1,38.334,0.67714,0.82571,0.32571,0.37714,2.72,27.12,24.26,35.08,47.76,58.72,72.68,1,0.88,0.9,0.88,0.82,0.7,0.6,1,0.72,0.34,0.12,0.04,0.04,0.02
1,26.171,0.83143,0.90286,0.52857,0.18286,2.72,11.12,15.18,18.58,30.26,48.46,56.88,1,0.94,0.94,0.96,0.94,0.82,0.72,1,0.88,0.76,0.6,0.24,0.14,0.08
1,20.583,0.80286,0.92286,0.61714,0.21429,2.52,5.14,11,15.72,27.3,38.38,44.02,1,1,0.96,0.96,0.86,0.84,0.84,1,1,0.76,0.7,0.4,0.26,0.2
1,26.086,0.8,0.91143,0.47714,0.22,2.7,9.18,19.06,25.58,24.36,46.36,55.36,1,0.96,0.92,0.96,0.98,0.78,0.78,1,0.86,0.66,0.42,0.22,0.14,0.04
1,38.103,0.63143,0.82286,0.31714,0.38571,2.38,20.78,28.14,30.54,47.4,62.3,75.18,1,0.9,0.84,0.88,0.86,0.74,0.54,1,0.52,0.4,0.26,0.04,0,0
2,46.491,0.59714,0.71714,0.30571,0.44571,2.5,60.04,39.82,37.42,49.28,61.58,74.8,1,0.54,0.78,0.82,0.76,0.62,0.5,1,0.46,0.42,0.18,0.08,0,0
2,33.243,0.66286,0.83143,0.46286,0.35429,2.34,25.74,22.46,25.56,35.38,49.12,72.1,1,0.84,0.92,0.88,0.86,0.82,0.5,1,0.82,0.8,0.38,0.16,0.08,0
2,35.994,0.63714,0.84857,0.40571,0.4,2.12,23.86,33.1,32.22,44.02,50.06,66.58,1,0.9,0.82,0.88,0.84,0.84,0.66,1,0.84,0.6,0.32,0.02,0.04,0.02
2,27.523,0.82571,0.86,0.53143,0.21714,2.12,20.4,28.98,20.82,27.98,35.66,56.7,1,0.9,0.82,0.9,0.88,0.86,0.66,1,0.9,0.8,0.56,0.22,0.16,0.08
2,41.58,0.63429,0.78571,0.37143,0.38857,2.06,25.52,36.6,37.42,45.12,60.76,83.58,1,0.9,0.78,0.82,0.88,0.66,0.46,1,0.9,0.46,0.14,0.08,0.02,0
2,38.843,0.69714,0.76286,0.48571,0.34286,2.1,37.76,37.04,33.58,34.44,52.54,74.44,1,0.78,0.78,0.8,0.82,0.74,0.42,1,0.78,0.66,0.56,0.28,0.08,0.04
